id_venda,data_venda,cliente,estado,cidade,produto,categoria,quantidade,valor_unitario,valor_total,responsavel
4591,2025-05-02,Cliente_111,SC,Rio de Janeiro,Notebook,Eletrônicos,6,2006.75,12040.5,Luis Gustavo de Matos dos Santos
4592,2025-08-22,Cliente_177,MG,Rio de Janeiro,Headset,Eletrônicos,7,4475.54,31328.78,Luis Gustavo de Matos dos Santos
4593,2025-11-30,Cliente_182,PR,Curitiba,Mouse,Acessórios,3,3064.67,9194.01,Luis Gustavo de Matos dos Santos
4594,2025-05-07,Cliente_293,MG,Joinville,Headset,Eletrônicos,9,1515.86,13642.74,Luis Gustavo de Matos dos Santos
4595,2025-03-21,Cliente_279,RS,Porto Alegre,Mouse,Acessórios,3,2160.17,6480.51,Luis Gustavo de Matos dos Santos
4596,2025-11-08,Cliente_202,SC,Rio de Janeiro,Headset,Eletrônicos,2,2721.54,5443.08,Luis Gustavo de Matos dos Santos
4597,2026-03-03,Cliente_58,RS,São Paulo,Teclado,Eletrônicos,8,1252.47,10019.76,Luis Gustavo de Matos dos Santos
4598,2025-09-08,Cliente_57,PR,Curitiba,Teclado,Acessórios,1,982.94,982.94,Luis Gustavo de Matos dos Santos
4599,2025-08-29,Cliente_251,MG,Rio de Janeiro,Monitor,Acessórios,2,4957.58,9915.16,Luis Gustavo de Matos dos Santos
4600,2025-10-20,Cliente_34,MG,Curitiba,Mouse,Acessórios,6,203.24,1219.44,Luis Gustavo de Matos dos Santos
4601,2026-03-09,Cliente_97,SC,Joinville,Teclado,Acessórios,9,4672.47,42052.23,Luis Gustavo de Matos dos Santos
4602,2025-03-22,Cliente_103,SP,Belo Horizonte,Mouse,Eletrônicos,4,539.77,2159.08,Luis Gustavo de Matos dos Santos
4603,2025-05-03,Cliente_200,MG,Rio de Janeiro,Mouse,Acessórios,6,377.68,2266.08,Luis Gustavo de Matos dos Santos
4604,2025-06-25,Cliente_139,PR,Joinville,Mouse,Acessórios,4,4694.04,18776.16,Luis Gustavo de Matos dos Santos
4605,2025-07-07,Cliente_36,PR,Belo Horizonte,Notebook,Acessórios,8,4392.34,35138.72,Luis Gustavo de Matos dos Santos
4606,2025-09-13,Cliente_117,PR,Joinville,Monitor,Acessórios,10,4336.02,43360.2,Luis Gustavo de Matos dos Santos
4607,2025-07-18,Cliente_6,SC,Belo Horizonte,Headset,Acessórios,3,1499.47,4498.41,Luis Gustavo de Matos dos Santos
4608,2025-05-23,Cliente_104,MG,Belo Horizonte,Headset,Eletrônicos,3,1841.02,5523.06,Luis Gustavo de Matos dos Santos
4609,2025-03-26,Cliente_215,MG,Porto Alegre,Mouse,Acessórios,1,302.75,302.75,Luis Gustavo de Matos dos Santos
4610,2026-01-16,Cliente_241,RS,Curitiba,Headset,Eletrônicos,6,3710.67,22264.02,Luis Gustavo de Matos dos Santos
4611,2025-07-08,Cliente_65,SC,Rio de Janeiro,Teclado,Eletrônicos,9,3846.16,34615.44,Luis Gustavo de Matos dos Santos
4612,2025-10-10,Cliente_205,MG,Belo Horizonte,Monitor,Eletrônicos,7,3774.9,26424.3,Luis Gustavo de Matos dos Santos
4613,2025-08-22,Cliente_161,SP,Joinville,Monitor,Acessórios,4,358.76,1435.04,Luis Gustavo de Matos dos Santos
4614,2025-04-01,Cliente_181,MG,São Paulo,Teclado,Acessórios,6,4740.08,28440.48,Luis Gustavo de Matos dos Santos
4615,2025-08-06,Cliente_32,SP,Rio de Janeiro,Monitor,Acessórios,8,1420.65,11365.2,Luis Gustavo de Matos dos Santos
4616,2025-08-16,Cliente_289,PR,Joinville,Mouse,Eletrônicos,2,950.23,1900.46,Luis Gustavo de Matos dos Santos
4617,2025-07-04,Cliente_196,SC,Belo Horizonte,Notebook,Eletrônicos,4,320.69,1282.76,Luis Gustavo de Matos dos Santos
4618,2026-03-14,Cliente_140,RS,Rio de Janeiro,Mouse,Eletrônicos,8,2606.31,20850.48,Luis Gustavo de Matos dos Santos
4619,2025-11-04,Cliente_241,SP,Curitiba,Monitor,Acessórios,3,1380.89,4142.67,Luis Gustavo de Matos dos Santos
4620,2025-12-18,Cliente_283,MG,Joinville,Teclado,Eletrônicos,7,1736.8,12157.6,Luis Gustavo de Matos dos Santos
4621,2025-12-08,Cliente_57,RJ,Curitiba,Notebook,Acessórios,5,2458.75,12293.75,Luis Gustavo de Matos dos Santos
4622,2025-05-22,Cliente_94,PR,São Paulo,Notebook,Acessórios,9,4510.45,40594.05,Luis Gustavo de Matos dos Santos
4623,2025-12-06,Cliente_271,PR,São Paulo,Notebook,Eletrônicos,8,4614.98,36919.84,Luis Gustavo de Matos dos Santos
4624,2025-03-22,Cliente_119,RS,Curitiba,Notebook,Eletrônicos,6,1155.18,6931.08,Luis Gustavo de Matos dos Santos
4625,2025-07-16,Cliente_178,SC,Belo Horizonte,Monitor,Eletrônicos,6,3508.15,21048.9,Luis Gustavo de Matos dos Santos
4626,2025-06-20,Cliente_154,MG,Rio de Janeiro,Teclado,Acessórios,4,1343.3,5373.2,Luis Gustavo de Matos dos Santos
4627,2025-07-17,Cliente_265,RS,Belo Horizonte,Headset,Acessórios,8,878.22,7025.76,Luis Gustavo de Matos dos Santos
4628,2025-11-01,Cliente_216,RJ,Rio de Janeiro,Teclado,Acessórios,9,2497.07,22473.63,Luis Gustavo de Matos dos Santos
4629,2025-04-16,Cliente_100,MG,Joinville,Teclado,Acessórios,4,4189.19,16756.76,Luis Gustavo de Matos dos Santos
4630,2025-12-30,Cliente_135,RS,São Paulo,Headset,Eletrônicos,6,1928.2,11569.2,Luis Gustavo de Matos dos Santos
4631,2025-11-17,Cliente_175,SC,Curitiba,Teclado,Acessórios,9,419.25,3773.25,Luis Gustavo de Matos dos Santos
4632,2025-07-02,Cliente_179,SC,Belo Horizonte,Mouse,Eletrônicos,7,1232.58,8628.06,Luis Gustavo de Matos dos Santos
4633,2025-04-01,Cliente_282,MG,Joinville,Headset,Eletrônicos,3,4093.18,12279.54,Luis Gustavo de Matos dos Santos
4634,2026-01-27,Cliente_212,PR,Rio de Janeiro,Mouse,Acessórios,5,267.83,1339.15,Luis Gustavo de Matos dos Santos
4635,2025-04-03,Cliente_147,SC,Porto Alegre,Headset,Acessórios,9,2185.96,19673.64,Luis Gustavo de Matos dos Santos
4636,2025-12-11,Cliente_87,MG,Porto Alegre,Notebook,Acessórios,2,3448.03,6896.06,Luis Gustavo de Matos dos Santos
4637,2025-05-17,Cliente_193,MG,Belo Horizonte,Teclado,Eletrônicos,4,3116.44,12465.76,Luis Gustavo de Matos dos Santos
4638,2025-12-16,Cliente_126,RJ,Joinville,Mouse,Eletrônicos,2,1993.8,3987.6,Luis Gustavo de Matos dos Santos
4639,2025-07-09,Cliente_262,RJ,Rio de Janeiro,Notebook,Eletrônicos,9,1339.7,12057.3,Luis Gustavo de Matos dos Santos
4640,2026-01-27,Cliente_271,RJ,Rio de Janeiro,Headset,Acessórios,9,2946.99,26522.91,Luis Gustavo de Matos dos Santos
4641,2025-12-07,Cliente_56,SC,Curitiba,Monitor,Eletrônicos,7,4136.06,28952.42,Luis Gustavo de Matos dos Santos
4642,2025-04-16,Cliente_270,MG,Curitiba,Notebook,Eletrônicos,10,1618.88,16188.8,Luis Gustavo de Matos dos Santos
4643,2025-10-21,Cliente_249,RS,Joinville,Teclado,Eletrônicos,6,876.2,5257.2,Luis Gustavo de Matos dos Santos
4644,2025-06-21,Cliente_109,SC,Belo Horizonte,Monitor,Acessórios,1,2041.64,2041.64,Luis Gustavo de Matos dos Santos
4645,2025-09-05,Cliente_297,PR,Rio de Janeiro,Monitor,Acessórios,4,3625.95,14503.8,Luis Gustavo de Matos dos Santos
4646,2025-03-21,Cliente_142,RJ,Joinville,Headset,Acessórios,1,1042.5,1042.5,Luis Gustavo de Matos dos Santos
4647,2025-09-16,Cliente_86,RJ,Rio de Janeiro,Teclado,Eletrônicos,10,3144.01,31440.1,Luis Gustavo de Matos dos Santos
4648,2025-09-17,Cliente_27,RS,Porto Alegre,Mouse,Eletrônicos,8,2553.59,20428.72,Luis Gustavo de Matos dos Santos
4649,2025-11-28,Cliente_230,SC,Joinville,Headset,Acessórios,4,4052.49,16209.96,Luis Gustavo de Matos dos Santos
4650,2025-11-27,Cliente_224,PR,Belo Horizonte,Teclado,Acessórios,2,4217.03,8434.06,Luis Gustavo de Matos dos Santos
4651,2026-01-26,Cliente_120,PR,Rio de Janeiro,Mouse,Eletrônicos,5,3299.11,16495.55,Luis Gustavo de Matos dos Santos
4652,2025-10-10,Cliente_282,MG,Curitiba,Monitor,Acessórios,7,2126.29,14884.03,Luis Gustavo de Matos dos Santos
4653,2025-08-02,Cliente_198,MG,Porto Alegre,Mouse,Eletrônicos,5,3200.54,16002.7,Luis Gustavo de Matos dos Santos
4654,2026-01-31,Cliente_16,RS,Joinville,Monitor,Acessórios,7,4697.35,32881.45,Luis Gustavo de Matos dos Santos
4655,2025-10-09,Cliente_94,SC,Curitiba,Notebook,Acessórios,8,2674.89,21399.12,Luis Gustavo de Matos dos Santos
4656,2025-09-02,Cliente_257,SP,Porto Alegre,Headset,Eletrônicos,8,498.89,3991.12,Luis Gustavo de Matos dos Santos
4657,2026-01-16,Cliente_269,SP,Joinville,Headset,Acessórios,8,73.84,590.72,Luis Gustavo de Matos dos Santos
4658,2025-11-04,Cliente_193,SC,Joinville,Headset,Eletrônicos,4,1573.38,6293.52,Luis Gustavo de Matos dos Santos
4659,2025-09-24,Cliente_234,RJ,Curitiba,Headset,Eletrônicos,3,2594.86,7784.58,Luis Gustavo de Matos dos Santos
4660,2025-10-26,Cliente_74,RS,Curitiba,Teclado,Acessórios,3,2335.33,7005.99,Luis Gustavo de Matos dos Santos
4661,2025-07-31,Cliente_127,SC,Curitiba,Teclado,Acessórios,4,3562.67,14250.68,Luis Gustavo de Matos dos Santos
4662,2026-01-29,Cliente_163,PR,Curitiba,Notebook,Eletrônicos,10,2368.95,23689.5,Luis Gustavo de Matos dos Santos
4663,2025-12-08,Cliente_70,RJ,Porto Alegre,Notebook,Eletrônicos,4,4356.37,17425.48,Luis Gustavo de Matos dos Santos
4664,2025-07-14,Cliente_253,SP,Porto Alegre,Monitor,Acessórios,6,1239.27,7435.62,Luis Gustavo de Matos dos Santos
4665,2025-08-31,Cliente_128,SC,Porto Alegre,Teclado,Eletrônicos,5,3670.93,18354.65,Luis Gustavo de Matos dos Santos
4666,2025-05-04,Cliente_73,RJ,Joinville,Monitor,Acessórios,9,2971.73,26745.57,Luis Gustavo de Matos dos Santos
4667,2025-09-13,Cliente_35,RJ,Porto Alegre,Notebook,Eletrônicos,10,4611.11,46111.1,Luis Gustavo de Matos dos Santos
4668,2025-07-25,Cliente_85,RJ,São Paulo,Mouse,Acessórios,2,3269.07,6538.14,Luis Gustavo de Matos dos Santos
4669,2025-10-10,Cliente_278,SC,Rio de Janeiro,Teclado,Acessórios,8,3083.06,24664.48,Luis Gustavo de Matos dos Santos
4670,2026-02-13,Cliente_176,MG,Rio de Janeiro,Headset,Acessórios,3,3988.52,11965.56,Luis Gustavo de Matos dos Santos
4671,2025-05-14,Cliente_38,PR,Rio de Janeiro,Headset,Eletrônicos,7,4957.43,34702.01,Luis Gustavo de Matos dos Santos
4672,2025-06-13,Cliente_235,SP,Joinville,Monitor,Eletrônicos,10,2241.41,22414.1,Luis Gustavo de Matos dos Santos
4673,2026-01-10,Cliente_277,MG,Belo Horizonte,Notebook,Acessórios,5,4065.86,20329.3,Luis Gustavo de Matos dos Santos
4674,2025-09-27,Cliente_142,RS,Joinville,Notebook,Eletrônicos,10,411.26,4112.6,Luis Gustavo de Matos dos Santos
4675,2025-03-24,Cliente_229,RS,São Paulo,Monitor,Eletrônicos,9,3512.52,31612.68,Luis Gustavo de Matos dos Santos
4676,2025-08-17,Cliente_21,SC,São Paulo,Teclado,Acessórios,9,1768.74,15918.66,Luis Gustavo de Matos dos Santos
4677,2025-04-27,Cliente_255,SC,Belo Horizonte,Mouse,Eletrônicos,6,1414.76,8488.56,Luis Gustavo de Matos dos Santos
4678,2025-08-16,Cliente_19,RS,Curitiba,Mouse,Acessórios,10,1907.87,19078.7,Luis Gustavo de Matos dos Santos
4679,2025-03-21,Cliente_293,RS,Rio de Janeiro,Teclado,Acessórios,10,728.4,7284.0,Luis Gustavo de Matos dos Santos
4680,2025-03-21,Cliente_73,SP,Belo Horizonte,Teclado,Eletrônicos,3,934.85,2804.55,Luis Gustavo de Matos dos Santos
4681,2025-07-10,Cliente_53,SC,Belo Horizonte,Monitor,Acessórios,4,836.89,3347.56,Luis Gustavo de Matos dos Santos
4682,2026-01-23,Cliente_142,MG,Curitiba,Monitor,Acessórios,10,4439.6,44396.0,Luis Gustavo de Matos dos Santos
4683,2025-05-23,Cliente_41,SC,Joinville,Mouse,Eletrônicos,1,4011.2,4011.2,Luis Gustavo de Matos dos Santos
4684,2026-01-12,Cliente_274,SC,Belo Horizonte,Monitor,Eletrônicos,10,3721.32,37213.2,Luis Gustavo de Matos dos Santos
4685,2025-10-16,Cliente_193,PR,Porto Alegre,Monitor,Acessórios,8,3412.84,27302.72,Luis Gustavo de Matos dos Santos
4686,2025-04-21,Cliente_288,PR,Curitiba,Monitor,Acessórios,10,3785.61,37856.1,Luis Gustavo de Matos dos Santos
4687,2025-04-09,Cliente_201,MG,Rio de Janeiro,Headset,Eletrônicos,6,1069.58,6417.48,Luis Gustavo de Matos dos Santos
4688,2025-10-19,Cliente_206,RJ,Joinville,Notebook,Eletrônicos,8,981.79,7854.32,Luis Gustavo de Matos dos Santos
4689,2025-08-24,Cliente_299,SC,São Paulo,Notebook,Acessórios,8,2535.41,20283.28,Luis Gustavo de Matos dos Santos
4690,2025-06-08,Cliente_155,SC,Belo Horizonte,Mouse,Eletrônicos,1,1110.92,1110.92,Luis Gustavo de Matos dos Santos
4691,2026-02-07,Cliente_16,SP,São Paulo,Mouse,Eletrônicos,5,503.16,2515.8,Luis Gustavo de Matos dos Santos
4692,2025-06-26,Cliente_266,RJ,Joinville,Monitor,Acessórios,6,2621.22,15727.32,Luis Gustavo de Matos dos Santos
4693,2025-06-20,Cliente_201,SP,Porto Alegre,Monitor,Eletrônicos,5,2888.37,14441.85,Luis Gustavo de Matos dos Santos
4694,2025-06-09,Cliente_212,RS,Joinville,Teclado,Eletrônicos,5,381.1,1905.5,Luis Gustavo de Matos dos Santos
4695,2026-02-04,Cliente_238,SP,Curitiba,Teclado,Acessórios,7,4475.53,31328.71,Luis Gustavo de Matos dos Santos
4696,2025-10-31,Cliente_70,SP,Rio de Janeiro,Notebook,Eletrônicos,3,1660.54,4981.62,Luis Gustavo de Matos dos Santos
4697,2025-07-01,Cliente_206,MG,Rio de Janeiro,Monitor,Acessórios,1,2460.78,2460.78,Luis Gustavo de Matos dos Santos
4698,2026-02-11,Cliente_23,PR,Belo Horizonte,Teclado,Eletrônicos,5,4996.08,24980.4,Luis Gustavo de Matos dos Santos
4699,2025-04-01,Cliente_243,MG,Porto Alegre,Monitor,Eletrônicos,4,1206.97,4827.88,Luis Gustavo de Matos dos Santos
4700,2025-10-10,Cliente_233,SC,Belo Horizonte,Teclado,Eletrônicos,6,4858.93,29153.58,Luis Gustavo de Matos dos Santos
4701,2025-11-16,Cliente_30,RJ,Belo Horizonte,Monitor,Eletrônicos,10,773.53,7735.3,Luis Gustavo de Matos dos Santos
4702,2025-09-19,Cliente_250,PR,Belo Horizonte,Headset,Acessórios,3,3101.19,9303.57,Luis Gustavo de Matos dos Santos
4703,2025-12-18,Cliente_246,SP,Joinville,Headset,Acessórios,5,1138.86,5694.3,Luis Gustavo de Matos dos Santos
4704,2025-06-30,Cliente_233,RJ,Rio de Janeiro,Teclado,Eletrônicos,7,1937.7,13563.9,Luis Gustavo de Matos dos Santos
4705,2026-02-15,Cliente_300,SC,Joinville,Headset,Acessórios,10,4263.4,42634.0,Luis Gustavo de Matos dos Santos
4706,2025-06-02,Cliente_30,RJ,Joinville,Headset,Acessórios,10,476.41,4764.1,Luis Gustavo de Matos dos Santos
4707,2025-07-02,Cliente_282,MG,Rio de Janeiro,Teclado,Acessórios,5,960.96,4804.8,Luis Gustavo de Matos dos Santos
4708,2026-02-10,Cliente_234,SC,Porto Alegre,Headset,Eletrônicos,4,814.14,3256.56,Luis Gustavo de Matos dos Santos
4709,2025-05-02,Cliente_235,SP,Rio de Janeiro,Teclado,Eletrônicos,2,2646.72,5293.44,Luis Gustavo de Matos dos Santos
4710,2025-09-23,Cliente_30,PR,Rio de Janeiro,Monitor,Eletrônicos,7,1907.34,13351.38,Luis Gustavo de Matos dos Santos
4711,2026-01-28,Cliente_116,RJ,Curitiba,Notebook,Acessórios,10,4747.12,47471.2,Luis Gustavo de Matos dos Santos
4712,2025-10-18,Cliente_39,SC,Porto Alegre,Mouse,Eletrônicos,5,3823.3,19116.5,Luis Gustavo de Matos dos Santos
4713,2026-02-09,Cliente_24,RS,Belo Horizonte,Notebook,Acessórios,5,2355.65,11778.25,Luis Gustavo de Matos dos Santos
4714,2025-05-03,Cliente_97,SC,Porto Alegre,Headset,Acessórios,10,213.69,2136.9,Luis Gustavo de Matos dos Santos
4715,2025-08-25,Cliente_293,PR,Rio de Janeiro,Teclado,Eletrônicos,4,4926.73,19706.92,Luis Gustavo de Matos dos Santos
4716,2025-11-07,Cliente_4,MG,Rio de Janeiro,Monitor,Acessórios,7,1649.8,11548.6,Luis Gustavo de Matos dos Santos
4717,2025-10-07,Cliente_129,RJ,Joinville,Notebook,Acessórios,4,2832.25,11329.0,Luis Gustavo de Matos dos Santos
4718,2025-10-08,Cliente_149,SC,Joinville,Headset,Acessórios,5,3891.46,19457.3,Luis Gustavo de Matos dos Santos
4719,2025-09-13,Cliente_257,PR,Curitiba,Notebook,Eletrônicos,5,3807.64,19038.2,Luis Gustavo de Matos dos Santos
4720,2025-03-26,Cliente_73,SP,Joinville,Notebook,Eletrônicos,10,1248.76,12487.6,Luis Gustavo de Matos dos Santos
4721,2025-08-22,Cliente_212,RS,Rio de Janeiro,Mouse,Eletrônicos,9,4985.2,44866.8,Luis Gustavo de Matos dos Santos
4722,2025-10-21,Cliente_253,RJ,Rio de Janeiro,Notebook,Eletrônicos,5,1299.65,6498.25,Luis Gustavo de Matos dos Santos
4723,2025-10-04,Cliente_174,RS,Curitiba,Teclado,Eletrônicos,7,4658.31,32608.17,Luis Gustavo de Matos dos Santos
4724,2025-03-28,Cliente_21,SP,Porto Alegre,Mouse,Acessórios,6,3358.24,20149.44,Luis Gustavo de Matos dos Santos
4725,2026-03-07,Cliente_200,RJ,Porto Alegre,Notebook,Eletrônicos,6,4589.22,27535.32,Luis Gustavo de Matos dos Santos
4726,2025-08-26,Cliente_112,MG,Porto Alegre,Notebook,Acessórios,10,1816.34,18163.4,Luis Gustavo de Matos dos Santos
4727,2025-10-10,Cliente_213,MG,Rio de Janeiro,Teclado,Eletrônicos,4,1032.95,4131.8,Luis Gustavo de Matos dos Santos
4728,2025-09-07,Cliente_119,SP,Joinville,Headset,Acessórios,10,199.14,1991.4,Luis Gustavo de Matos dos Santos
4729,2025-11-05,Cliente_263,SC,São Paulo,Mouse,Acessórios,6,474.66,2847.96,Luis Gustavo de Matos dos Santos
4730,2025-07-02,Cliente_72,RS,Porto Alegre,Teclado,Eletrônicos,9,380.82,3427.38,Luis Gustavo de Matos dos Santos
4731,2025-09-05,Cliente_245,RS,São Paulo,Monitor,Eletrônicos,3,822.41,2467.23,Luis Gustavo de Matos dos Santos
4732,2025-08-04,Cliente_92,SC,São Paulo,Teclado,Eletrônicos,7,3194.24,22359.68,Luis Gustavo de Matos dos Santos
4733,2025-07-31,Cliente_102,SP,Belo Horizonte,Headset,Eletrônicos,3,2468.02,7404.06,Luis Gustavo de Matos dos Santos
4734,2026-01-11,Cliente_232,SC,São Paulo,Headset,Eletrônicos,6,905.15,5430.9,Luis Gustavo de Matos dos Santos
4735,2025-10-07,Cliente_33,RJ,Belo Horizonte,Teclado,Acessórios,5,227.78,1138.9,Luis Gustavo de Matos dos Santos
4736,2025-12-31,Cliente_209,SP,Porto Alegre,Monitor,Eletrônicos,9,3978.91,35810.19,Luis Gustavo de Matos dos Santos
4737,2026-03-03,Cliente_100,MG,São Paulo,Monitor,Acessórios,4,4117.47,16469.88,Luis Gustavo de Matos dos Santos
4738,2025-08-21,Cliente_67,SP,Porto Alegre,Headset,Acessórios,7,1227.63,8593.41,Luis Gustavo de Matos dos Santos
4739,2025-09-16,Cliente_37,RS,Curitiba,Headset,Eletrônicos,4,83.15,332.6,Luis Gustavo de Matos dos Santos
4740,2025-11-10,Cliente_169,PR,Rio de Janeiro,Monitor,Acessórios,5,909.56,4547.8,Luis Gustavo de Matos dos Santos
4741,2025-09-25,Cliente_267,SP,Rio de Janeiro,Monitor,Eletrônicos,4,3101.89,12407.56,Luis Gustavo de Matos dos Santos
4742,2025-09-24,Cliente_39,RJ,Porto Alegre,Notebook,Acessórios,10,2901.55,29015.5,Luis Gustavo de Matos dos Santos
4743,2025-06-13,Cliente_35,PR,Joinville,Teclado,Acessórios,7,1177.8,8244.6,Luis Gustavo de Matos dos Santos
4744,2026-03-05,Cliente_287,PR,Porto Alegre,Notebook,Eletrônicos,10,4150.15,41501.5,Luis Gustavo de Matos dos Santos
4745,2025-06-07,Cliente_145,RJ,Joinville,Teclado,Eletrônicos,3,2519.37,7558.11,Luis Gustavo de Matos dos Santos
4746,2025-05-26,Cliente_95,RS,São Paulo,Teclado,Eletrônicos,5,3479.34,17396.7,Luis Gustavo de Matos dos Santos
4747,2025-05-28,Cliente_24,RS,Rio de Janeiro,Monitor,Acessórios,5,3859.61,19298.05,Luis Gustavo de Matos dos Santos
4748,2025-07-04,Cliente_7,SP,Curitiba,Monitor,Acessórios,9,4390.17,39511.53,Luis Gustavo de Matos dos Santos
4749,2025-09-07,Cliente_280,RJ,Rio de Janeiro,Monitor,Eletrônicos,2,3843.48,7686.96,Luis Gustavo de Matos dos Santos
4750,2026-02-19,Cliente_77,SP,São Paulo,Headset,Acessórios,2,3219.93,6439.86,Luis Gustavo de Matos dos Santos
4751,2025-07-04,Cliente_131,PR,São Paulo,Monitor,Acessórios,9,418.39,3765.51,Luis Gustavo de Matos dos Santos
4752,2025-11-11,Cliente_244,RJ,Porto Alegre,Mouse,Acessórios,7,2814.07,19698.49,Luis Gustavo de Matos dos Santos
4753,2025-09-14,Cliente_181,SP,Joinville,Mouse,Acessórios,5,1584.73,7923.65,Luis Gustavo de Matos dos Santos
4754,2026-02-03,Cliente_134,RS,Joinville,Teclado,Acessórios,6,1210.18,7261.08,Luis Gustavo de Matos dos Santos
4755,2025-11-11,Cliente_156,RJ,Joinville,Headset,Acessórios,1,2408.85,2408.85,Luis Gustavo de Matos dos Santos
4756,2025-09-06,Cliente_133,SC,Curitiba,Mouse,Acessórios,4,3417.15,13668.6,Luis Gustavo de Matos dos Santos
4757,2025-09-25,Cliente_12,SC,São Paulo,Teclado,Eletrônicos,10,3826.71,38267.1,Luis Gustavo de Matos dos Santos
4758,2025-09-03,Cliente_97,SC,Rio de Janeiro,Headset,Acessórios,7,4516.75,31617.25,Luis Gustavo de Matos dos Santos
4759,2025-08-28,Cliente_217,MG,Curitiba,Monitor,Eletrônicos,8,3375.73,27005.84,Luis Gustavo de Matos dos Santos
4760,2025-12-11,Cliente_82,PR,Rio de Janeiro,Teclado,Acessórios,2,2187.79,4375.58,Luis Gustavo de Matos dos Santos
4761,2026-02-03,Cliente_207,SP,Joinville,Notebook,Acessórios,4,2931.17,11724.68,Luis Gustavo de Matos dos Santos
4762,2025-09-22,Cliente_236,SC,Curitiba,Monitor,Acessórios,1,3420.02,3420.02,Luis Gustavo de Matos dos Santos
4763,2025-12-10,Cliente_89,SP,Joinville,Mouse,Acessórios,6,1156.85,6941.1,Luis Gustavo de Matos dos Santos
4764,2026-02-04,Cliente_196,RS,Rio de Janeiro,Monitor,Acessórios,9,3238.74,29148.66,Luis Gustavo de Matos dos Santos
4765,2025-07-23,Cliente_256,RS,Belo Horizonte,Monitor,Eletrônicos,9,832.15,7489.35,Luis Gustavo de Matos dos Santos
4766,2025-09-08,Cliente_291,SC,Curitiba,Headset,Acessórios,3,3803.79,11411.37,Luis Gustavo de Matos dos Santos
4767,2025-10-15,Cliente_174,RS,Curitiba,Mouse,Acessórios,4,3747.75,14991.0,Luis Gustavo de Matos dos Santos
4768,2025-04-22,Cliente_196,RJ,Curitiba,Notebook,Acessórios,5,2022.5,10112.5,Luis Gustavo de Matos dos Santos
4769,2025-07-06,Cliente_256,SP,Joinville,Mouse,Acessórios,6,549.83,3298.98,Luis Gustavo de Matos dos Santos
4770,2025-03-24,Cliente_152,RJ,Rio de Janeiro,Notebook,Eletrônicos,9,3844.57,34601.13,Luis Gustavo de Matos dos Santos
4771,2025-12-02,Cliente_185,SP,Porto Alegre,Notebook,Eletrônicos,1,541.06,541.06,Luis Gustavo de Matos dos Santos
4772,2025-08-02,Cliente_281,PR,Rio de Janeiro,Mouse,Acessórios,1,1185.61,1185.61,Luis Gustavo de Matos dos Santos
4773,2025-05-13,Cliente_271,PR,Curitiba,Teclado,Acessórios,10,4762.43,47624.3,Luis Gustavo de Matos dos Santos
4774,2025-11-07,Cliente_116,RJ,São Paulo,Headset,Eletrônicos,9,3821.18,34390.62,Luis Gustavo de Matos dos Santos
4775,2025-04-02,Cliente_191,MG,São Paulo,Monitor,Acessórios,7,2858.79,20011.53,Luis Gustavo de Matos dos Santos
4776,2025-05-21,Cliente_142,MG,Curitiba,Mouse,Acessórios,8,564.03,4512.24,Luis Gustavo de Matos dos Santos
4777,2025-05-25,Cliente_62,MG,Belo Horizonte,Monitor,Eletrônicos,4,2866.56,11466.24,Luis Gustavo de Matos dos Santos
4778,2025-05-01,Cliente_79,PR,Porto Alegre,Headset,Eletrônicos,3,3976.32,11928.96,Luis Gustavo de Matos dos Santos
4779,2025-10-24,Cliente_172,SC,Porto Alegre,Mouse,Acessórios,6,3583.2,21499.2,Luis Gustavo de Matos dos Santos
4780,2026-03-07,Cliente_290,RJ,Curitiba,Mouse,Eletrônicos,5,4161.8,20809.0,Luis Gustavo de Matos dos Santos
4781,2025-04-13,Cliente_278,SC,São Paulo,Mouse,Eletrônicos,3,1646.38,4939.14,Luis Gustavo de Matos dos Santos
4782,2025-07-06,Cliente_52,RJ,Rio de Janeiro,Monitor,Eletrônicos,6,1439.17,8635.02,Luis Gustavo de Matos dos Santos
4783,2026-01-21,Cliente_46,SC,Porto Alegre,Monitor,Eletrônicos,10,806.4,8064.0,Luis Gustavo de Matos dos Santos
